cod_ibge,id_mun,ano,obitos
2112803,211280,2009,0
5100201,510020,2009,1
5100250,510025,2009,1
5101407,510140,2009,2
5101803,510180,2009,3
5101852,510185,2009,0
5102504,510250,2009,6
5102637,510263,2009,0
5102678,510267,2009,0
5102702,510270,2009,0
5102793,510279,2009,0
5103056,510305,2009,0
5103205,510320,2009,0
5103254,510325,2009,0
5103403,510340,2009,14
5103437,510343,2009,0
5103452,510345,2009,1
5103502,510350,2009,2
5103908,510390,2009,0
5103957,510395,2009,0
5104104,510410,2009,0
5104807,510480,2009,1
5105002,510500,2009,1
5105101,510510,2009,1
5105259,510525,2009,0
5105622,510562,2009,1
5106000,510600,2009,1
5106158,510615,2009,0
5106224,510622,2009,1
5106299,510629,2009,0
5106372,510637,2009,0
5106422,510642,2009,0
5106653,510665,2009,0
5106703,510670,2009,0
5106752,510675,2009,0
5107040,510704,2009,0
5107107,510710,2009,0
5107305,510730,2009,0
5107602,510760,2009,2
5107701,510770,2009,1
5107875,510787,2009,0
5107909,510790,2009,10
5107925,510792,2009,0
5107958,510795,2009,2
5108006,510800,2009,0
5108055,510805,2009,0
5108204,510820,2009,0
5108402,510840,2009,9
5108501,510850,2009,0
1100015,110001,2010,0
1100023,110002,2010,0
1100049,110004,2010,4
1100056,110005,2010,1
1100064,110006,2010,1
1100106,110010,2010,2
1100114,110011,2010,1
1100122,110012,2010,2
1100148,110014,2010,0
1100155,110015,2010,0
1100189,110018,2010,1
1100205,110020,2010,3
1100254,110025,2010,2
1100288,110028,2010,2
1100304,110030,2010,2
1100346,110034,2010,0
1100924,110092,2010,0
1101104,110110,2010,1
1101203,110120,2010,0
1101302,110130,2010,1
1101401,110140,2010,0
1200401,120040,2010,9
1301852,130185,2010,0
1301902,130190,2010,0
1302504,130250,2010,1
1302603,130260,2010,5
1302900,130290,2010,0
1303106,130310,2010,0
1303205,130320,2010,0
1304062,130406,2010,0
1304203,130420,2010,0
1400100,140010,2010,4
1400175,140017,2010,0
1400472,140047,2010,1
1400704,140070,2010,1
1500107,150010,2010,0
1500602,150060,2010,0
1500800,150080,2010,3
1501303,150130,2010,0
1501402,150140,2010,12
1501451,150145,2010,0
1501576,150157,2010,0
1501709,150170,2010,1
1501808,150180,2010,0
1502301,150230,2010,0
1502707,150270,2010,0
1503044,150304,2010,0
1503705,150370,2010,0
1503804,150380,2010,0
1504208,150420,2010,0
1504422,150442,2010,1
1504455,150445,2010,0
1505031,150503,2010,0
1505064,150506,2010,0
1505304,150530,2010,0
1505437,150543,2010,1
1505486,150548,2010,0
1505502,150550,2010,0
1505536,150553,2010,0
1506138,150613,2010,0
1506161,150616,2010,0
1506187,150618,2010,0
1506195,150619,2010,0
1506203,150620,2010,0
1506500,150650,2010,0
1506559,150655,2010,0
1506583,150658,2010,0
1506708,150670,2010,1
1506807,150680,2010,0
1507300,150730,2010,0
1507458,150745,2010,0
1507904,150790,2010,0
1507953,150795,2010,0
1508050,150805,2010,0
1508084,150808,2010,0
1508159,150815,2010,2
1508407,150840,2010,0
1600303,160030,2010,3
1702109,170210,2010,1
1702307,170230,2010,0
1702554,170255,2010,0
1705607,170560,2010,0
1707207,170720,2010,0
1709500,170950,2010,1
1713205,171320,2010,0
1713304,171330,2010,0
1714203,171420,2010,0
1716109,171610,2010,0
1716208,171620,2010,0
1718204,171820,2010,1
1720200,172020,2010,0
1721000,172100,2010,2
1722081,172208,2010,0
2100055,210005,2010,0
2101103,210110,2010,0
2101251,210125,2010,0
2101301,210130,2010,0
2102325,210232,2010,0
2102705,210270,2010,0
2103125,210312,2010,0
2104057,210405,2010,0
2104073,210407,2010,0
2104651,210465,2010,0
2105302,210530,2010,0
2105401,210540,2010,0
2107506,210750,2010,0
2107704,210770,2010,0
2108207,210820,2010,0
2108454,210845,2010,0
2108504,210850,2010,0
2109007,210900,2010,0
2109106,210910,2010,0
2109452,210945,2010,0
2109908,210990,2010,0
2110203,211020,2010,0
2111201,211120,2010,0
2111300,211130,2010,3
2112704,211270,2010,0
2112803,211280,2010,0
5100201,510020,2010,2
5100250,510025,2010,0
5101407,510140,2010,0
5101803,510180,2010,2
5101852,510185,2010,1
5102504,510250,2010,0
5102637,510263,2010,1
5102678,510267,2010,1
5102702,510270,2010,1
5102793,510279,2010,0
5103056,510305,2010,0
5103205,510320,2010,2
5103254,510325,2010,1
5103403,510340,2010,4
5103437,510343,2010,1
5103452,510345,2010,0
5103502,510350,2010,2
5103908,510390,2010,0
5103957,510395,2010,1
5104104,510410,2010,1
5104807,510480,2010,0
5105002,510500,2010,0
5105101,510510,2010,0
5105259,510525,2010,0
5105622,510562,2010,0
5106000,510600,2010,0
5106158,510615,2010,0
5106224,510622,2010,0
5106299,510629,2010,0
5106372,510637,2010,0
5106422,510642,2010,1
5106653,510665,2010,0
5106703,510670,2010,1
5106752,510675,2010,1
5107040,510704,2010,5
5107107,510710,2010,1
5107305,510730,2010,1
5107602,510760,2010,7
5107701,510770,2010,0
5107875,510787,2010,1
5107909,510790,2010,7
5107925,510792,2010,1
5107958,510795,2010,1
5108006,510800,2010,2
5108055,510805,2010,1
5108204,510820,2010,1
5108402,510840,2010,6
5108501,510850,2010,0
1100015,110001,2011,0
1100023,110002,2011,0
1100049,110004,2011,0
1100056,110005,2011,0
1100064,110006,2011,0
1100106,110010,2011,0
1100114,110011,2011,0
1100122,110012,2011,1
1100148,110014,2011,0
1100155,110015,2011,0
1100189,110018,2011,0
1100205,110020,2011,0
1100254,110025,2011,0
1100288,110028,2011,0
1100304,110030,2011,0
1100346,110034,2011,1
1100924,110092,2011,0
1101104,110110,2011,0
1101203,110120,2011,0
1101302,110130,2011,0
1101401,110140,2011,1
1200401,120040,2011,2
1301852,130185,2011,1
1301902,130190,2011,1
1302504,130250,2011,2
1302603,130260,2011,14
1302900,130290,2011,0
1303106,130310,2011,1
1303205,130320,2011,1
1304062,130406,2011,1
1304203,130420,2011,2
1400100,140010,2011,1
1400175,140017,2011,0
1400472,140047,2011,0
1400704,140070,2011,0
1500107,150010,2011,1
1500602,150060,2011,3
1500800,150080,2011,0
1501303,150130,2011,0
1501402,150140,2011,6
1501451,150145,2011,0
1501576,150157,2011,1
1501709,150170,2011,0
1501808,150180,2011,0
1502301,150230,2011,0
1502707,150270,2011,0
1503044,150304,2011,0
1503705,150370,2011,0
1503804,150380,2011,0
1504208,150420,2011,0
1504422,150442,2011,1
1504455,150445,2011,0
1505031,150503,2011,0
1505064,150506,2011,0
1505304,150530,2011,2
1505437,150543,2011,0
1505486,150548,2011,1
1505502,150550,2011,0
1505536,150553,2011,1
1506138,150613,2011,0
1506161,150616,2011,0
1506187,150618,2011,0
1506195,150619,2011,0
1506203,150620,2011,0
1506500,150650,2011,1
1506559,150655,2011,0
1506583,150658,2011,1
1506708,150670,2011,0
1506807,150680,2011,1
1507300,150730,2011,0
1507458,150745,2011,0
1507904,150790,2011,1
1507953,150795,2011,1
1508050,150805,2011,0
1508084,150808,2011,0
1508159,150815,2011,0
1508407,150840,2011,1
1600303,160030,2011,1
1702109,170210,2011,0
1702307,170230,2011,0
1702554,170255,2011,0
1705607,170560,2011,0
1707207,170720,2011,0
1709500,170950,2011,2
1713205,171320,2011,0
1713304,171330,2011,0
1714203,171420,2011,0
1716109,171610,2011,0
1716208,171620,2011,0
1718204,171820,2011,0
1720200,172020,2011,0
1721000,172100,2011,3
1722081,172208,2011,0
2100055,210005,2011,0
2101103,210110,2011,0
2101251,210125,2011,0
2101301,210130,2011,0
2102325,210232,2011,0
2102705,210270,2011,0
2103125,210312,2011,0
2104057,210405,2011,0
2104073,210407,2011,0
2104651,210465,2011,0
2105302,210530,2011,1
2105401,210540,2011,1
2107506,210750,2011,0
2107704,210770,2011,0
2108207,210820,2011,0
2108454,210845,2011,0
2108504,210850,2011,0
2109007,210900,2011,1
2109106,210910,2011,0
2109452,210945,2011,0
2109908,210990,2011,0
2110203,211020,2011,1
2111201,211120,2011,1
2111300,211130,2011,14
2112704,211270,2011,0
2112803,211280,2011,0
5100201,510020,2011,0
5100250,510025,2011,0
5101407,510140,2011,0
5101803,510180,2011,0
5101852,510185,2011,0
5102504,510250,2011,0
5102637,510263,2011,1
5102678,510267,2011,0
5102702,510270,2011,0
5102793,510279,2011,0
5103056,510305,2011,0
5103205,510320,2011,1
5103254,510325,2011,0
5103403,510340,2011,0
5103437,510343,2011,0
5103452,510345,2011,0
5103502,510350,2011,0
5103908,510390,2011,1
5103957,510395,2011,0
5104104,510410,2011,0
5104807,510480,2011,0
5105002,510500,2011,0
5105101,510510,2011,0
5105259,510525,2011,0
5105622,510562,2011,0
5106000,510600,2011,0
5106158,510615,2011,0
5106224,510622,2011,0
5106299,510629,2011,0
5106372,510637,2011,1
5106422,510642,2011,0
5106653,510665,2011,0
5106703,510670,2011,0
5106752,510675,2011,0
5107040,510704,2011,0
5107107,510710,2011,0
5107305,510730,2011,0
5107602,510760,2011,0
5107701,510770,2011,0
5107875,510787,2011,0
5107909,510790,2011,1
5107925,510792,2011,0
5107958,510795,2011,0
5108006,510800,2011,0
5108055,510805,2011,0
5108204,510820,2011,1
5108402,510840,2011,0
5108501,510850,2011,0
1100015,110001,2012,0
1100023,110002,2012,0
1100049,110004,2012,0
1100056,110005,2012,0
1100064,110006,2012,1
1100106,110010,2012,0
1100114,110011,2012,0
1100122,110012,2012,0
1100148,110014,2012,0
1100155,110015,2012,0
1100189,110018,2012,0
1100205,110020,2012,1
1100254,110025,2012,0
1100288,110028,2012,0
1100304,110030,2012,1
1100346,110034,2012,0
1100924,110092,2012,0
1101104,110110,2012,0
1101203,110120,2012,0
1101302,110130,2012,0
1101401,110140,2012,0
1200401,120040,2012,0
1301852,130185,2012,0
1301902,130190,2012,0
1302504,130250,2012,0
1302603,130260,2012,3
1302900,130290,2012,0
1303106,130310,2012,0
1303205,130320,2012,0
1304062,130406,2012,3
1304203,130420,2012,0
1400100,140010,2012,0
1400175,140017,2012,0
1400472,140047,2012,0
1400704,140070,2012,0
1500107,150010,2012,0
1500602,150060,2012,1
1500800,150080,2012,1
1501303,150130,2012,0
1501402,150140,2012,1
1501451,150145,2012,0
1501576,150157,2012,0
1501709,150170,2012,0
1501808,150180,2012,0
1502301,150230,2012,0
1502707,150270,2012,0
1503044,150304,2012,0
1503705,150370,2012,0
1503804,150380,2012,0
1504208,150420,2012,0
1504422,150442,2012,0
1504455,150445,2012,0
1505031,150503,2012,0
1505064,150506,2012,0
1505304,150530,2012,0
1505437,150543,2012,0
1505486,150548,2012,0
1505502,150550,2012,0
1505536,150553,2012,1
1506138,150613,2012,0
1506161,150616,2012,0
1506187,150618,2012,0
1506195,150619,2012,0
1506203,150620,2012,0
1506500,150650,2012,1
1506559,150655,2012,0
1506583,150658,2012,0
1506708,150670,2012,0
1506807,150680,2012,0
1507300,150730,2012,1
1507458,150745,2012,0
1507904,150790,2012,0
1507953,150795,2012,0
1508050,150805,2012,0
1508084,150808,2012,0
1508159,150815,2012,0
1508407,150840,2012,0
1600303,160030,2012,1
1702109,170210,2012,0
1702307,170230,2012,0
1702554,170255,2012,0
1705607,170560,2012,0
1707207,170720,2012,0
1709500,170950,2012,0
1713205,171320,2012,1
1713304,171330,2012,0
1714203,171420,2012,0
1716109,171610,2012,1
1716208,171620,2012,0
1718204,171820,2012,0
1720200,172020,2012,0
1721000,172100,2012,3
1722081,172208,2012,0
2100055,210005,2012,0
2101103,210110,2012,0
2101251,210125,2012,0
2101301,210130,2012,0
2102325,210232,2012,0
2102705,210270,2012,0
2103125,210312,2012,0
2104057,210405,2012,0
2104073,210407,2012,0
2104651,210465,2012,0
2105302,210530,2012,0
2105401,210540,2012,0
2107506,210750,2012,0
2107704,210770,2012,0
2108207,210820,2012,0
2108454,210845,2012,0
2108504,210850,2012,0
2109007,210900,2012,0
2109106,210910,2012,1
2109452,210945,2012,0
2109908,210990,2012,1
2110203,211020,2012,0
2111201,211120,2012,1
2111300,211130,2012,8
2112704,211270,2012,1
2112803,211280,2012,0
5100201,510020,2012,0
5100250,510025,2012,0
5101407,510140,2012,1
5101803,510180,2012,0
5101852,510185,2012,0
5102504,510250,2012,1
5102637,510263,2012,0
5102678,510267,2012,0
5102702,510270,2012,0
5102793,510279,2012,0
5103056,510305,2012,0
5103205,510320,2012,1
5103254,510325,2012,0
5103403,510340,2012,5
5103437,510343,2012,0
5103452,510345,2012,0
5103502,510350,2012,0
5103908,510390,2012,0
5103957,510395,2012,0
5104104,510410,2012,0
5104807,510480,2012,1
5105002,510500,2012,0
5105101,510510,2012,0
5105259,510525,2012,0
5105622,510562,2012,0
5106000,510600,2012,2
5106158,510615,2012,0
5106224,510622,2012,0
5106299,510629,2012,0
5106372,510637,2012,0
5106422,510642,2012,0
5106653,510665,2012,0
5106703,510670,2012,0
5106752,510675,2012,0
5107040,510704,2012,0
5107107,510710,2012,0
5107305,510730,2012,0
5107602,510760,2012,0
5107701,510770,2012,0
5107875,510787,2012,0
5107909,510790,2012,4
5107925,510792,2012,0
5107958,510795,2012,1
5108006,510800,2012,0
5108055,510805,2012,0
5108204,510820,2012,0
5108402,510840,2012,0
5108501,510850,2012,0
1100064,110006,2013,0
1100189,110018,2013,0
1100254,110025,2013,0
1100924,110092,2013,1
1101104,110110,2013,0
1101203,110120,2013,2
1101302,110130,2013,0
1101401,110140,2013,0
1301852,130185,2013,0
1302900,130290,2013,0
1303106,130310,2013,0
1303205,130320,2013,0
1400175,140017,2013,0
1400472,140047,2013,0
1400704,140070,2013,0
1500107,150010,2013,0
1501303,150130,2013,0
1501451,150145,2013,0
1501709,150170,2013,0
1501808,150180,2013,0
1502301,150230,2013,0
1502707,150270,2013,0
1503044,150304,2013,0
1503705,150370,2013,0
1503804,150380,2013,0
1504422,150442,2013,0
1504455,150445,2013,1
1505031,150503,2013,0
1505064,150506,2013,0
1505437,150543,2013,0
1505486,150548,2013,0
1505502,150550,2013,2
1505536,150553,2013,1
1506138,150613,2013,0
1506161,150616,2013,0
1506187,150618,2013,0
1506203,150620,2013,0
1506500,150650,2013,0
1506559,150655,2013,0
1506583,150658,2013,0
1506708,150670,2013,2
1506807,150680,2013,0
1507458,150745,2013,0
1507904,150790,2013,0
1508407,150840,2013,0
1702307,170230,2013,2
1702554,170255,2013,0
1705607,170560,2013,0
1713304,171330,2013,0
1714203,171420,2013,0
1716208,171620,2013,0
1720200,172020,2013,0
1722081,172208,2013,0
2100055,210005,2013,0
2101103,210110,2013,0
2101251,210125,2013,0
2101301,210130,2013,0
2102325,210232,2013,1
2103125,210312,2013,0
2104057,210405,2013,0
2104073,210407,2013,1
2104651,210465,2013,0
2108207,210820,2013,0
2108454,210845,2013,0
2108504,210850,2013,0
2109106,210910,2013,0
2109908,210990,2013,0
2110203,211020,2013,0
2112704,211270,2013,0
2112803,211280,2013,0
5100201,510020,2013,0
5101407,510140,2013,1
5101852,510185,2013,0
5102793,510279,2013,1
5103056,510305,2013,1
5103437,510343,2013,0
5103452,510345,2013,0
5103908,510390,2013,0
5103957,510395,2013,0
5105622,510562,2013,0
5106158,510615,2013,0
5106299,510629,2013,0
5106372,510637,2013,0
5106703,510670,2013,0
5107107,510710,2013,0
5107305,510730,2013,0
5107701,510770,2013,0
5108006,510800,2013,0
5108055,510805,2013,0
5108204,510820,2013,0
1100023,110002,2001,0
1100114,110011,2001,0
1100254,110025,2001,0
1100924,110092,2001,0
1200401,120040,2001,0
1200500,120050,2001,0
1302603,130260,2001,1
1400100,140010,2001,0
1500800,150080,2001,0
1501402,150140,2001,0
1503309,150330,2001,0
1504422,150442,2001,0
1506138,150613,2001,1
1506161,150616,2001,0
1506500,150650,2001,0
1506807,150680,2001,0
1507953,150795,2001,0
1600303,160030,2001,1
1716703,171670,2001,1
1720101,172010,2001,0
1721000,172100,2001,0
2101202,210120,2001,0
2101608,210160,2001,0
2101970,210197,2001,0
2102309,210230,2001,0
2104800,210480,2001,0
2105302,210530,2001,0
2105401,210540,2001,0
2110005,211000,2001,0
2111201,211120,2001,0
2111300,211130,2001,0
2114007,211400,2001,0
5102504,510250,2001,0
5103007,510300,2001,0
5103254,510325,2001,0
5103403,510340,2001,0
5105507,510550,2001,0
5106307,510630,2001,2
5107602,510760,2001,0
5107909,510790,2001,0
5107925,510792,2001,0
5108907,510890,2001,0
1100023,110002,2002,0
1100114,110011,2002,0
1100254,110025,2002,0
1100924,110092,2002,0
1200401,120040,2002,0
1200500,120050,2002,0
1302603,130260,2002,0
1400100,140010,2002,0
1500800,150080,2002,1
1501402,150140,2002,1
1503309,150330,2002,1
1504422,150442,2002,0
1506138,150613,2002,0
1506161,150616,2002,0
1506500,150650,2002,0
1506807,150680,2002,0
1507953,150795,2002,1
1600303,160030,2002,0
1716703,171670,2002,0
1720101,172010,2002,1
1721000,172100,2002,0
2101202,210120,2002,0
2101608,210160,2002,1
2101970,210197,2002,0
2102309,210230,2002,0
2104800,210480,2002,0
2105302,210530,2002,0
2105401,210540,2002,1
2110005,211000,2002,0
2111201,211120,2002,0
2111300,211130,2002,2
2114007,211400,2002,0
5102504,510250,2002,0
5103007,510300,2002,0
5103254,510325,2002,0
5103403,510340,2002,1
5105507,510550,2002,0
5106307,510630,2002,0
5107602,510760,2002,0
5107909,510790,2002,0
5107925,510792,2002,0
5108907,510890,2002,0
1100023,110002,2003,0
1100114,110011,2003,0
1100254,110025,2003,0
1100924,110092,2003,1
1200401,120040,2003,0
1200500,120050,2003,0
1302603,130260,2003,0
1400100,140010,2003,3
1500800,150080,2003,0
1501402,150140,2003,2
1503309,150330,2003,0
1504422,150442,2003,2
1506138,150613,2003,0
1506161,150616,2003,0
1506500,150650,2003,0
1506807,150680,2003,0
1507953,150795,2003,0
1600303,160030,2003,1
1716703,171670,2003,0
1720101,172010,2003,0
1721000,172100,2003,1
2101202,210120,2003,1
2101608,210160,2003,0
2101970,210197,2003,0
2102309,210230,2003,0
2104800,210480,2003,1
2105302,210530,2003,0
2105401,210540,2003,0
2110005,211000,2003,0
2111201,211120,2003,1
2111300,211130,2003,2
2114007,211400,2003,0
5102504,510250,2003,0
5103007,510300,2003,0
5103254,510325,2003,0
5103403,510340,2003,0
5105507,510550,2003,1
5106307,510630,2003,0
5107602,510760,2003,0
5107909,510790,2003,0
5107925,510792,2003,0
5108907,510890,2003,0
1100023,110002,2004,0
1100114,110011,2004,0
1100254,110025,2004,0
1100924,110092,2004,0
1200401,120040,2004,2
1200500,120050,2004,0
1302603,130260,2004,0
1400100,140010,2004,0
1500800,150080,2004,0
1501402,150140,2004,0
1503309,150330,2004,0
1504422,150442,2004,1
1506138,150613,2004,0
1506161,150616,2004,1
1506500,150650,2004,0
1506807,150680,2004,0
1507953,150795,2004,0
1600303,160030,2004,0
1716703,171670,2004,0
1720101,172010,2004,0
1721000,172100,2004,0
2101202,210120,2004,0
2101608,210160,2004,0
2101970,210197,2004,0
2102309,210230,2004,1
2104800,210480,2004,0
2105302,210530,2004,1
2105401,210540,2004,0
2110005,211000,2004,0
2111201,211120,2004,0
2111300,211130,2004,0
2114007,211400,2004,0
5102504,510250,2004,0
5103007,510300,2004,0
5103254,510325,2004,0
5103403,510340,2004,0
5105507,510550,2004,0
5106307,510630,2004,0
5107602,510760,2004,0
5107909,510790,2004,0
5107925,510792,2004,0
5108907,510890,2004,0
1100023,110002,2005,1
1100114,110011,2005,1
1100254,110025,2005,0
1100924,110092,2005,0
1200401,120040,2005,0
1200500,120050,2005,0
1302603,130260,2005,0
1400100,140010,2005,0
1500800,150080,2005,2
1501402,150140,2005,3
1503309,150330,2005,0
1504422,150442,2005,0
1506138,150613,2005,0
1506161,150616,2005,0
1506500,150650,2005,1
1506807,150680,2005,2
1507953,150795,2005,0
1600303,160030,2005,1
1716703,171670,2005,0
1720101,172010,2005,0
1721000,172100,2005,0
2101202,210120,2005,0
2101608,210160,2005,0
2101970,210197,2005,1
2102309,210230,2005,0
2104800,210480,2005,0
2105302,210530,2005,0
2105401,210540,2005,0
2110005,211000,2005,0
2111201,211120,2005,2
2111300,211130,2005,5
2114007,211400,2005,0
5102504,510250,2005,0
5103007,510300,2005,0
5103254,510325,2005,0
5103403,510340,2005,0
5105507,510550,2005,0
5106307,510630,2005,0
5107602,510760,2005,1
5107909,510790,2005,1
5107925,510792,2005,1
5108907,510890,2005,1
1100023,110002,2006,0
1100114,110011,2006,0
1100254,110025,2006,1
1100924,110092,2006,0
1200401,120040,2006,0
1200500,120050,2006,1
1302603,130260,2006,3
1400100,140010,2006,2
1500800,150080,2006,1
1501402,150140,2006,1
1503309,150330,2006,0
1504422,150442,2006,0
1506138,150613,2006,0
1506161,150616,2006,0
1506500,150650,2006,0
1506807,150680,2006,0
1507953,150795,2006,0
1600303,160030,2006,3
1716703,171670,2006,0
1720101,172010,2006,0
1721000,172100,2006,0
2101202,210120,2006,0
2101608,210160,2006,0
2101970,210197,2006,0
2102309,210230,2006,0
2104800,210480,2006,0
2105302,210530,2006,0
2105401,210540,2006,0
2110005,211000,2006,1
2111201,211120,2006,2
2111300,211130,2006,6
2114007,211400,2006,1
5102504,510250,2006,1
5103007,510300,2006,1
5103254,510325,2006,1
5103403,510340,2006,0
5105507,510550,2006,0
5106307,510630,2006,0
5107602,510760,2006,0
5107909,510790,2006,0
5107925,510792,2006,0
5108907,510890,2006,0
